entity_id,year,absolute_ghg_scope_1,absolute_ghg_scope_2,intensity_ghg_scope_1,intensity_ghg_scope_2,exchange,is_eu
4979415,2011,2745.102215,10838.86074,13.58709682,53.64778385,SHSE,#N/A
4979415,2012,3637.208934,14130.46575,13.56693261,52.70719391,SHSE,#N/A
4979415,2013,3572.314094,13878.35092,13.36342862,51.916586,SHSE,#N/A
4979415,2014,3019.185921,13705.36194,13.41021244,60.87462645,SHSE,#N/A
4979415,2015,41588.43275,9437.626134,207.3432124,47.05221116,SHSE,#N/A
4979415,2016,66900.84357,9286.460607,368.569838,51.1609286,SHSE,#N/A
4979415,2017,137136.1854,21826.03538,325.1435502,51.74852001,SHSE,#N/A
4979415,2018,175168.581,26543.912,348.417,52.797,SHSE,#N/A
4979415,2019,139797.898,20155.1,346.917,50.016,SHSE,#N/A
4979415,2020,95539.706,11335.556,406.443,48.224,SHSE,#N/A
4979425,2013,283485.565,50703.11011,242.2042693,43.31970038,BVB,TRUE
4979425,2014,308069.6598,68086.31459,229.662785,50.75765215,BVB,TRUE
4979425,2015,911614.6816,42582.16582,901.6875525,42.11846261,BVB,TRUE
4979425,2016,1128394.791,38026.51238,1344.306876,45.30267461,BVB,TRUE
4979425,2017,1183983.832,55346.85372,1047.388642,48.96153512,BVB,TRUE
4979425,2018,678277.1517,64834.38056,534.7034056,51.11061754,BVB,TRUE
4979425,2019,371912.037,56404.601,310.369,47.071,BVB,TRUE
4979425,2020,537097.451,43790.91,559.344,45.605,BVB,TRUE
4979441,2013,74325.08247,12291.89807,274.3337905,45.36938109,TSX,#N/A
4979441,2014,50593.82843,10387.2462,259.1135692,53.19772233,TSX,#N/A
4979441,2015,25560.36296,5232.91682,247.155126,50.59952465,TSX,#N/A
4979441,2016,53243.0358,6306.629499,435.6299075,51.60029634,TSX,#N/A
4979441,2017,173327.302,9969.754834,971.0158599,55.85265536,TSX,#N/A
4979441,2018,144563.3509,9459.552957,823.7636334,53.90325878,TSX,#N/A
4979441,2019,133876.766,9287.341,718.113,49.817,TSX,#N/A
4979441,2020,150815.751,8539.484,856.461,48.495,TSX,#N/A
4979462,2013,241476.8324,39935.49031,274.3337905,45.36938109,LSE,TRUE
4979462,2014,200818.1984,41229.29876,259.1135692,53.19772233,LSE,TRUE
4979462,2015,140996.3148,28865.86503,247.155126,50.59952465,LSE,TRUE
4979462,2016,110744.5248,13117.67213,435.6299075,51.60029634,LSE,TRUE
4979462,2017,216312.6814,25255.39785,478.3784328,55.85265536,LSE,TRUE
4979462,2018,307985.4013,41061.49478,412.7715996,55.0318905,LSE,TRUE
4979462,2019,247463.4612,34870.10604,354.645483,49.97313761,LSE,TRUE
4979462,2020,2800000,25724.739,5278.368,48.495,LSE,TRUE
4979470,2016,59432.2836,7033.57955,435.6301706,51.55513592,BOVESPA,#N/A
4979470,2017,72474.307,8454.258565,478.378264,55.8036869,BOVESPA,#N/A
4979470,2018,90081.1611,11999.43547,412.7712133,54.98398865,BOVESPA,#N/A
4979470,2019,117567.8948,22.7800007,416.9899391,0.080796132,BOVESPA,#N/A
4979470,2020,95271.055,15.72,518.897,0.086,BOVESPA,#N/A
4979543,2017,51702.18426,6036.443286,478.3784328,55.85265536,NYSE,#N/A
4979543,2018,68254.26062,9099.853285,412.7715996,55.0318905,NYSE,#N/A
4979543,2019,67830.20437,9557.962245,354.645483,49.97313761,NYSE,#N/A
4979543,2020,83458.868,9592.463,577.478,66.373,NYSE,#N/A
4979555,2014,1196.709011,7151.463529,6.651794308,39.75073636,TSX,#N/A
4979555,2015,1122.469659,6360.171035,6.672742914,37.80929477,TSX,#N/A
4979555,2016,1157.875951,6763.503231,6.600771024,38.55709768,TSX,#N/A
4979555,2017,1723.153411,10924.15817,6.47186928,41.02926834,TSX,#N/A
4979555,2018,144.0311,386,0.75260009,2.016950747,TSX,#N/A
4979555,2019,148.0932,315.9999999,0.802627735,1.712640178,TSX,#N/A
4979555,2020,144.23,283.557,1.211,2.381,TSX,#N/A
4979640,2004,35097.55527,3125.019994,728.3161501,64.84789362,LSE,TRUE
4979640,2005,28942.83952,3373.394327,506.3477873,59.01669572,LSE,TRUE
4979640,2006,28094.68847,4244.301673,367.346868,55.49557627,LSE,TRUE
4979640,2007,36816.2345,5075.46592,378.5341816,52.18451491,LSE,TRUE
4979640,2008,12212.8385,2802.703674,220.68736,50.64516939,LSE,TRUE
4979640,2009,47740.56483,6581.488122,364.3956312,50.23538216,LSE,TRUE
4979640,2010,14269.79952,2377.461388,294.8914966,49.13125415,LSE,TRUE
4979640,2011,49115.19026,10977.76188,209.7541394,46.88225747,LSE,TRUE
4979640,2012,173122.7251,28631.07338,278.5114625,46.06028537,LSE,TRUE
4979640,2013,80571.4346,26.99999996,132.4970146,0.044400592,LSE,TRUE
4979640,2014,110398.7482,34,246.3158148,0.075858992,LSE,TRUE
4979640,2015,98982.1704,28,460.8108552,0.130353819,LSE,TRUE
4979640,2016,97413.004,33.152,630.097,0.214,LSE,TRUE
4979640,2017,95092.03,32.849,608.784,0.21,LSE,TRUE
4979640,2018,107103.99,30.908,611.673,0.177,LSE,TRUE
4979640,2019,142411.003,83.252,750.717,0.439,LSE,TRUE
4979640,2020,114709,67,849.696,0.496,LSE,TRUE
4979643,2005,28335.22218,3302.574292,506.3477873,59.01669572,TSX,#N/A
4979643,2006,31316.3205,4730.997877,367.346868,55.49557627,TSX,#N/A
4979643,2007,87392.18651,12047.83896,378.5341816,52.18451491,TSX,#N/A
4979643,2008,152102.1423,34905.66365,220.68736,50.64516939,TSX,#N/A
4979643,2009,380149.8037,52407.24376,364.3956312,50.23538216,TSX,#N/A
4979643,2010,288746.263,48107.40966,294.8914966,49.13125415,TSX,#N/A
4979643,2011,214086.2703,47850.53431,209.7541394,46.88225747,TSX,#N/A
4979643,2016,5658.048,670.195,435.63,51.6,TSX,#N/A
4979643,2017,8488.107723,991.0215904,478.3784328,55.85265536,TSX,#N/A
4979643,2018,11406.24191,1520.712802,412.7715996,55.0318905,TSX,#N/A
4979643,2019,9812.331223,1382.656771,354.645483,49.97313761,TSX,#N/A
4979643,2020,6002.127,689.834,421.942,48.495,TSX,#N/A
4979647,2016,8282.21397,987.8246797,420.2716646,50.12605614,KLSE,#N/A
4979647,2017,28643.22246,3355.09514,470.3721854,55.09657425,KLSE,#N/A
4979647,2018,39430.405,5269.763,407.545,54.467,KLSE,#N/A
4979647,2019,84515.958,11920.676,352.828,49.765,KLSE,#N/A
4979647,2020,64448.689,7415.813,419.379,48.256,KLSE,#N/A
4979651,2016,2881.46176,352.2814958,359.3058284,43.92798003,SEHK,#N/A
4979651,2017,45.9456,32.11000064,6.231517272,4.355020363,SEHK,#N/A
4979651,2018,37.953,18.68000029,4.164983978,2.049953941,SEHK,#N/A
4979651,2019,30.5167,34.04999921,3.948187192,4.405318097,SEHK,#N/A
4979651,2020,13.6,26.54,2.485,4.849,SEHK,#N/A
4979666,2020,388672.492,44.13,987.25,0.112,NYSE,#N/A
4979673,2017,38873.05857,49035.22001,177.9191392,224.4306071,IBSE,#N/A
4979673,2018,56530.99591,73695.75114,163.9545742,213.7368236,IBSE,#N/A
4979673,2019,81392.13462,99002.30049,157.9666957,192.1446876,IBSE,#N/A
4979673,2020,68344.972,89372.761,144.178,188.538,IBSE,#N/A
4979673,2021,57214.343,93251.051,122.587,199.798,IBSE,#N/A
4979702,2013,69756.85919,11536.40433,274.3337905,45.36938109,TSX,#N/A
4979702,2014,113946.5654,23393.98034,259.1135692,53.19772233,TSX,#N/A
4979702,2015,45959.08885,9409.103048,247.155126,50.59952465,TSX,#N/A
4979702,2016,54407.89724,6444.60716,435.6299075,51.60029634,TSX,#N/A
4979702,2017,88760.05659,10363.10274,478.3784328,55.85265536,TSX,#N/A
4979702,2018,115673.182,68257.852,492.196,290.441,TSX,#N/A
4979702,2019,284472.4446,76311,957.47473,256.8468599,TSX,#N/A
4979702,2020,224067.2,74799,1570.605,524.305,TSX,#N/A
4979708,2013,25072.7106,4146.307737,274.348513,45.36938109,OM,#N/A
4979708,2014,39477.8438,8105.06134,259.1135692,53.19772233,OM,#N/A
4979708,2015,26509.61166,5427.254415,247.155126,50.59952465,OM,#N/A
4979708,2016,37943.36494,4494.385812,435.6299075,51.60029634,OM,#N/A
4979708,2017,57070.547,6663.222,478.378,55.853,OM,#N/A
4979708,2018,94205.62,8397.866,617.337,55.032,OM,#N/A
4979708,2019,176970.856,7246.105,1220.489,49.973,OM,#N/A
4979708,2020,151252.927,4902.795,1496.072,48.495,OM,#N/A
4979774,2016,232353.8423,27522.27731,435.6299075,51.60029634,TASE,#N/A
4979774,2017,246838.4967,29359.28424,470.7011071,55.98578738,TASE,#N/A
4979774,2018,235090.9592,31959.68762,405.8222968,55.1699388,TASE,#N/A
4979774,2019,204107.6823,29487.03308,347.0245294,50.13394724,TASE,#N/A
4979774,2020,198586.902,23148.15,416.788,48.583,TASE,#N/A
4979774,2021,230036.939,21586.055,546.9,51.32,TASE,#N/A
4979826,2013,153394.2876,25368.38017,274.3337905,45.36938109,TSX,#N/A
4979826,2014,194859.1046,40005.85754,259.1135692,53.19772233,TSX,#N/A
4979826,2015,128789.8174,26366.8557,247.155126,50.59952465,TSX,#N/A
4979826,2016,194067.8962,22987.31282,435.6299075,51.60029634,TSX,#N/A
4979826,2017,80829.19767,102.5,122.5786196,0.155442697,TSX,#N/A
4979826,2018,125412.8936,95.37999717,129.8642505,0.098765378,TSX,#N/A
4979826,2019,190409.994,131.296,170.983,0.118,TSX,#N/A
4979826,2020,140719.81,149.57,264.576,0.281,TSX,#N/A
4979831,2004,6539499.181,568860.1007,669.7177529,58.25762766,NSEI,#N/A
4979831,2005,6270893.731,705846.3004,472.6268755,53.19846674,NSEI,#N/A
4979831,2006,5143958.166,733752.0413,329.1357184,46.94906091,NSEI,#N/A
4979831,2007,6427872.068,837735.887,340.1652845,44.3332822,NSEI,#N/A
4979831,2008,5739244.111,1086419.924,224.4724442,42.4918911,NSEI,#N/A
4979831,2009,7278303.071,964652.3466,337.4963634,44.73112148,NSEI,#N/A
4979831,2010,6118523.386,969059.0578,273.4682256,43.31222491,NSEI,#N/A
4979831,2011,5094236.784,924700.0578,227.6876083,41.32959529,NSEI,#N/A
4979831,2012,7983488.163,1281102.667,253.0361383,40.60446573,NSEI,#N/A
4979831,2013,11829648.98,1178554,388.2053041,38.67578106,NSEI,#N/A
4979831,2014,16591986.41,2259000,562.6795706,76.60885915,NSEI,#N/A
4979831,2015,16839986.96,971039.057,620.024,35.752,NSEI,#N/A
4979831,2016,17109988.06,670860.095,784.05,30.742,NSEI,#N/A
4979831,2017,16439984.98,490000,776.6639089,23.14876296,NSEI,#N/A
4979831,2018,26790000.03,550000,476.6692625,9.786043079,NSEI,#N/A
4979831,2019,24569998.98,741889.122,407.523,12.305,NSEI,#N/A
4979831,2020,18195000,812000,325.028,14.505,NSEI,#N/A
4979836,2008,157698.7737,36190.02515,220.68736,50.64516939,TSX,#N/A
4979836,2009,226263.0456,31192.49956,364.3956312,50.23538216,TSX,#N/A
4979836,2010,208365.918,34715.40885,294.8914966,49.13125415,TSX,#N/A
4979836,2011,220296.4349,49238.57145,209.7541394,46.88225747,TSX,#N/A
4979836,2012,302678.821,50057.08829,278.5114625,46.06028537,TSX,#N/A
4979836,2013,310285.1213,79309,250.9846492,64.15177582,TSX,#N/A
4979836,2014,511213.1395,73410,397.7205357,57.11250801,TSX,#N/A
4979836,2015,430531.3371,56969.53906,586.2252914,77.57155347,TSX,#N/A
4979836,2016,355745.683,68047.89844,534.2129165,102.1855444,TSX,#N/A
4979836,2017,344267.725,55538,392.9304298,63.38837082,TSX,#N/A
4979836,2018,742275.8,161312,573.1954374,124.5673137,TSX,#N/A
4979836,2019,858898.865,280012.022,746.962,243.519,TSX,#N/A
4979836,2020,793203,236520,1050.094,313.121,TSX,#N/A
4979879,2017,1915.76211,223.6731289,478.3784328,55.85265536,ENXTPA,TRUE
4979879,2018,32147.352,1326.693,4053.328,167.277,ENXTPA,TRUE
4979879,2019,31697.318,1502.216,3510.729,166.382,ENXTPA,TRUE
4979879,2020,35501.887,914.036,4087.301,105.232,ENXTPA,TRUE
4979897,2016,9274.4318,1097.590942,115.1821455,13.63133422,SEHK,#N/A
4979897,2017,21068.48306,2457.669771,126.4849578,14.75465777,SEHK,#N/A
4979897,2018,589708.8239,505196.3437,4940.599588,4232.551298,SEHK,#N/A
4979897,2019,456061.4822,551495.125,4166.643178,5038.53864,SEHK,#N/A
4979897,2020,29105.621,405580.046,350.885,4889.5,SEHK,#N/A
4979898,2013,477273.789,110066.5576,185.1689749,42.70276748,UKR,#N/A
4979898,2014,395901.8087,115808.2124,170.7115272,49.93611135,UKR,#N/A
4979898,2015,266735.8514,63954.44049,204.4884689,49.02957569,UKR,#N/A
4979898,2016,283955.7163,43105.22896,324.6552494,49.28352576,UKR,#N/A
4979898,2017,298067.7085,49657.11353,315.1543879,52.5036989,UKR,#N/A
4979898,2018,398723.7208,69182.41632,302.1989679,52.43443948,UKR,#N/A
4979898,2019,309685.6806,54206.48038,274.0326243,47.96587315,UKR,#N/A
4979898,2020,481045.914,63123.987,360.007,47.241,UKR,#N/A
4979907,2016,64389.142,7626.884,435.629,51.6,TSX,#N/A
4979907,2017,115632.6302,13500.58656,478.3784328,55.85265536,TSX,#N/A
4979907,2018,191000.0978,16105.89723,652.6240867,55.0318905,TSX,#N/A
4979907,2019,188000,277000,641.517,945.214,TSX,#N/A
4979907,2020,160000,259000,1110.611,1797.801,TSX,#N/A
4979912,2017,485037.93,56694.07,853.346,99.744,SEHK,#N/A
4979912,2018,586135.71,78145.29,870.182,116.015,SEHK,#N/A
4979912,2019,3943121.303,555625.697,4349.156,612.84,SEHK,#N/A
4979912,2020,3202987,475703.865,4004.254,594.707,SEHK,#N/A
4979947,2019,225786.9476,2109.533263,1882.075467,17.58427954,OB,#N/A
4979947,2020,485793,2806.412,2953.795,17.064,OB,#N/A
4979979,2018,15739.80664,2098.476049,412.7715996,55.0318905,OM,#N/A
4979979,2019,19714.388,2777.957,354.645,49.973,OM,#N/A
4979979,2020,14003.837,1609.484,421.942,48.495,OM,#N/A
4979982,2013,75846.27875,12543.47384,274.3337905,45.36938109,TSX,#N/A
4979982,2014,79693.84022,16361.67027,259.1135692,53.19772233,TSX,#N/A
4979982,2015,38101.71718,7800.480651,247.155126,50.59952465,TSX,#N/A
4979982,2016,55818.30556,6611.669811,435.6299075,51.60029634,TSX,#N/A
4979982,2017,71948.1163,8400.239366,478.3784328,55.85265536,TSX,#N/A
4979982,2018,71155.74797,9486.687879,412.7715996,55.0318905,TSX,#N/A
4979982,2019,54173.29477,7633.565473,354.645483,49.97313761,TSX,#N/A
4979982,2020,35741.336,4107.812,421.942,48.495,TSX,#N/A
4980010,2016,84690.37469,10031.56201,435.6299075,51.60029634,LSE,TRUE
4980010,2017,82459.04722,9627.433909,478.3784328,55.85265536,LSE,TRUE
4980010,2018,103421.5754,13788.46029,412.7715996,55.0318905,LSE,TRUE
4980010,2019,410662.322,67022.493,1986.361,324.186,LSE,TRUE
4980010,2020,415038.657,8088.85,3827.04,74.587,LSE,TRUE
4980016,2009,54668.18021,8124.017821,292.78696,43.50988951,KASE,#N/A
4980016,2010,55087.04313,9829.121008,231.3480454,41.27917936,KASE,#N/A
4980016,2011,55575.77132,13128.80798,170.1771916,40.20139743,KASE,#N/A
4980016,2012,80934.83079,14262.85907,226.8962485,39.98512366,KASE,#N/A
4980016,2013,74228.30529,13021.34504,223.9796526,39.29116158,KASE,#N/A
4980016,2014,83955.40057,18062.86816,221.1436538,47.57869817,KASE,#N/A
4980016,2015,65598.37753,14395.86607,193.1423604,42.38598053,KASE,#N/A
4980016,2016,90313.50357,11603.36876,336.7785011,43.26889096,KASE,#N/A
4980016,2017,111189.4791,13899.1965,384.2622074,48.03454401,KASE,#N/A
4980016,2018,107691.2332,15394.65473,329.3787333,47.08528004,KASE,#N/A
4980016,2019,104409.7384,15583.18129,292.7312372,43.6902152,KASE,#N/A
4980016,2020,85277.506,10426.907,344.974,42.18,KASE,#N/A
4980022,2020,19689.507,2262.948,421.942,48.495,SGX,#N/A
4980034,2009,78.60198486,74.50041156,8.302621853,7.869378186,BOVESPA,#N/A
4980034,2010,87.69158863,79.11710389,8.530531938,7.696416408,BOVESPA,#N/A
4980034,2011,49.92236782,47.50992271,7.717027974,7.344110838,BOVESPA,#N/A
4980034,2012,29.46698804,27.24309839,7.804347142,7.215348808,BOVESPA,#N/A
4980034,2013,20.95484334,19.37336988,7.687281936,7.107118576,BOVESPA,#N/A
4980034,2014,53591.7081,11002.73064,259.1135692,53.19772233,BOVESPA,#N/A
4980034,2015,18725.09023,3833.546487,247.155126,50.59952465,BOVESPA,#N/A
4980034,2016,49722.92833,5889.673305,435.6299075,51.60029634,BOVESPA,#N/A
4980034,2017,77176.84089,9010.714531,478.3784328,55.85265536,BOVESPA,#N/A
4980034,2018,95924.97132,12788.9916,412.7715996,55.0318905,BOVESPA,#N/A
4980034,2019,147898.302,20840.368,354.645,49.973,BOVESPA,#N/A
4980034,2020,156036.4,17933.525,421.942,48.495,BOVESPA,#N/A
4980050,2004,33939.53259,3021.911843,728.3161501,64.84789362,DB,TRUE
4980050,2005,41691.04485,4866.858684,503.0108086,58.71962506,DB,TRUE
4980050,2006,47976.19802,7261.536593,364.3060932,55.14030156,DB,TRUE
4980050,2007,62063.0202,9529.824003,336.368503,51.64963972,DB,TRUE
4980050,2008,104442.7374,10408.06578,504.4397523,50.26909724,DB,TRUE
4980050,2009,104066.6367,9635,529.5796439,49.0310827,DB,TRUE
4980050,2010,128793.1315,9635,667.7405599,49.95359785,DB,TRUE
4980050,2011,128764.2772,9635,543.6440896,40.67906812,DB,TRUE
4980050,2012,128790.644,9335,634.8807738,46.01741119,DB,TRUE
4980050,2013,330252.4078,848,1827.243826,4.691874239,DB,TRUE
4980050,2014,317590.1291,827,2172.209958,5.65640261,DB,TRUE
4980050,2015,339235.2117,568,3831.867348,6.415904301,DB,TRUE
4980050,2016,273295.5635,629,3700.784903,8.517495396,DB,TRUE
4980050,2017,331697.8514,696.9999999,4339.550099,9.11873986,DB,TRUE
4980050,2018,234808.4427,800,2528.274555,8.613913624,DB,TRUE
4980050,2019,281731.828,960,2769.026459,9.435445825,DB,TRUE
4980050,2020,245588.363,513.415,4401.225,9.201,DB,TRUE
4980076,2009,515550.3156,71491.37253,361.2041745,50.08819006,NSEI,#N/A
4980076,2010,512839.8668,85948.002,291.9452968,48.92777762,NSEI,#N/A
4980076,2011,380146.0913,85216.73199,208.1396689,46.65833161,NSEI,#N/A
4980076,2012,544225.9851,91676.51863,270.3342594,45.53862632,NSEI,#N/A
4980076,2013,494867.5378,82611.29829,270.1952674,45.10536685,NSEI,#N/A
4980076,2014,1503698.042,98988.8383,935.3393187,61.57363379,NSEI,#N/A
4980076,2015,925044.8744,81386.56,566.8298758,49.87037383,NSEI,#N/A
4980076,2016,568873.15,77906,381.414131,52.23387549,NSEI,#N/A
4980076,2017,978477.6576,81996,690.9203422,57.89882266,NSEI,#N/A
4980076,2018,970142.2447,78853,586.7732071,47.6928285,NSEI,#N/A
4980076,2019,1002345.884,85604.55615,508.3711985,43.41703947,NSEI,#N/A
4980076,2020,1035068.337,72320.626,603.033,42.134,NSEI,#N/A
4980098,2020,127924.423,6321.125,2945.397,145.541,TSX,#N/A
4980099,2018,23631.25663,3150.586737,412.7715996,55.0318905,AIM,TRUE
4980099,2019,18507.42343,2607.883258,354.645483,49.97313761,AIM,TRUE
4980099,2020,11677.332,1342.095,421.942,48.495,AIM,TRUE
4980101,2004,131079.5796,11671.07806,728.3161501,64.84789362,ENXTPA,TRUE
4980101,2005,243523.0456,28383.50604,506.3477873,59.01669572,ENXTPA,TRUE
4980101,2006,282879.1292,42734.92347,367.346868,55.49557627,ENXTPA,TRUE
4980101,2007,145037.2061,19994.74978,378.5341816,52.18451491,ENXTPA,TRUE
4980101,2008,118170.4348,27118.73342,220.68736,50.64516939,ENXTPA,TRUE
4980101,2009,95806.89936,13207.88668,364.3956312,50.23538216,ENXTPA,TRUE
4980101,2010,134941.1079,22482.25515,294.8914966,49.13125415,ENXTPA,TRUE
4980101,2011,114657.7644,25627.21692,209.7541394,46.88225747,ENXTPA,TRUE
4980101,2012,173798.1618,28742.77726,278.5114625,46.06028537,ENXTPA,TRUE
4980101,2013,211351.3571,34953.33274,274.3337905,45.36938109,ENXTPA,TRUE
4980101,2014,182337.8126,36487.80917,249.7529603,49.97832444,ENXTPA,TRUE
4980101,2015,72950.2691,14612.39415,238.6738131,47.80785421,ENXTPA,TRUE
4980101,2016,148827.3695,17589.14558,424.1115798,50.12357838,ENXTPA,TRUE
4980101,2017,185704.278,21672.64301,464.4190423,54.20008747,ENXTPA,TRUE
4980101,2018,210368.9154,28016.97661,404.9488742,53.93117665,ENXTPA,TRUE
4980101,2019,175920.4156,24742.08702,349.3062649,49.12770343,ENXTPA,TRUE
4980101,2020,137470.573,15774.817,416.896,47.839,ENXTPA,TRUE
4980101,2021,275654.649,25545.285,551.309,51.091,ENXTPA,TRUE
4980119,2019,1544.9071,114002.5078,9.189978692,678.151209,SEHK,#N/A
4980119,2020,1389.55,126681.58,9.216,840.161,SEHK,#N/A
4980134,2016,1699.0845,9534.339844,39.54145988,221.8852072,SEHK,#N/A
4980134,2017,1525.8615,12235.50977,23.95387013,192.0802195,SEHK,#N/A
4980134,2018,1333.1021,14655.41992,24.41923312,268.4521429,SEHK,#N/A
4980134,2019,1058.0349,13514.20996,17.39319321,222.1621091,SEHK,#N/A
4980134,2020,1003.1,10076.33,23.912,240.203,SEHK,#N/A
4980135,2013,119820.7961,19815.98895,274.3337905,45.36938109,TSX,#N/A
4980135,2014,191366.8222,39288.86898,259.1135692,53.19772233,TSX,#N/A
4980135,2015,120214.6222,24611.27487,247.155126,50.59952465,TSX,#N/A
4980135,2016,208770.1878,24728.79702,435.6299075,51.60029634,TSX,#N/A
4980135,2017,1262013.92,528147,1636.388735,684.8211318,TSX,#N/A
4980135,2018,1069386.064,533675,1102.266679,550.0840059,TSX,#N/A
4980135,2019,861283,522879,952.2702657,578.1167447,TSX,#N/A
4980135,2020,371001,502383,613.564,830.845,TSX,#N/A
4980188,2016,2378.974925,281.7892183,435.6299075,51.60029634,OB,#N/A
4980188,2017,2880.316544,336.2888379,478.3784328,55.85265536,OB,#N/A
4980188,2018,4990.408639,665.3355561,412.7715996,55.0318905,OB,#N/A
4980188,2019,15238.40711,2147.245777,354.645483,49.97313761,OB,#N/A
4980188,2020,10197.075,1171.967,421.942,48.495,OB,#N/A
4980190,2012,99969.80347,16533.02753,278.5114625,46.06028537,TSX,#N/A
4980190,2013,149532.7058,24729.75094,274.3337905,45.36938109,TSX,#N/A
4980190,2014,213589.0638,43851.24152,259.1135692,53.19772233,TSX,#N/A
4980190,2015,723486.0176,115457,1519.212408,242.4424284,TSX,#N/A
4980190,2016,765070.1207,35485,1811.387283,84.01462298,TSX,#N/A
4980190,2017,880632.9628,51036,1570.872699,91.03799475,TSX,#N/A
4980190,2018,706172.4238,80953,1822.371636,208.9099575,TSX,#N/A
4980190,2019,585498,28303.947,1704.126,82.38,TSX,#N/A
4980190,2020,570738,32940.908,2023.597,116.795,TSX,#N/A
4980234,2016,4878.438076,9401.326986,13.82998541,26.65201711,SEHK,#N/A
4980234,2017,4178.9964,8584.849609,12.1468294,24.9530494,SEHK,#N/A
4980234,2018,11023.5606,13042.20996,17.32325744,20.49551582,SEHK,#N/A
4980234,2019,11123.3796,13525.76953,17.36171173,21.11143555,SEHK,#N/A
4980234,2020,3843.6,15850.47,6.747,27.824,SEHK,#N/A
4980244,2014,4745.531566,4836.046284,16.78942708,17.10966313,NASDAQGS,#N/A
4980244,2015,7498.163117,7615.572468,16.38437797,16.64093136,NASDAQGS,#N/A
4980244,2016,5389.980493,4920.697783,17.31092163,15.80373321,NASDAQGS,#N/A
4980244,2017,5095.987096,5045.786607,17.24145232,17.07160704,NASDAQGS,#N/A
4980244,2018,6995.18592,7959.647793,15.94660575,18.14524542,NASDAQGS,#N/A
4980244,2019,7481.243986,7793.496082,15.69800216,16.35320524,NASDAQGS,#N/A
4980244,2020,5105.248,4173.66,16.928,13.839,NASDAQGS,#N/A
4980249,2016,2956.402862,3488.126356,19.8138776,23.37750026,TSX,#N/A
4980249,2017,30513.35804,9778.506508,65.52129335,20.99737409,TSX,#N/A
4980249,2018,39117.85762,14169.91034,59.51034901,21.55681218,TSX,#N/A
4980249,2019,34141.44717,11102.50135,59.83090543,19.4564895,TSX,#N/A
4980249,2020,22999.958,4743.747,84.332,17.393,TSX,#N/A
4980249,2021,29323.114,6277.507,85.2,18.24,TSX,#N/A
4980255,2019,3134418.477,22278.60117,5964.40195,42.39336043,IDX,#N/A
4980255,2020,121476.484,1876.575,365.968,5.653,IDX,#N/A
4980258,2016,244993.5786,48848.15338,228.9788226,45.65504416,SZSE,#N/A
4980258,2017,447023.5206,89463.66531,246.9244437,49.4174574,SZSE,#N/A
4980258,2018,535490.5177,111447.4832,233.9551035,48.69125894,SZSE,#N/A
4980258,2019,420825.8956,90188.22458,206.3126265,44.21536243,SZSE,#N/A
4980258,2020,387147.471,79866.602,207.989,42.907,SZSE,#N/A
4980258,2021,818644.251,149571.347,248.126,45.334,SZSE,#N/A
4980269,2019,29751.19963,782.4083406,2696.564817,70.91528511,Catalist,#N/A
4980269,2020,25210.554,663.988,2612.872,68.817,Catalist,#N/A
4980279,2019,400159.163,10523.53756,2696.564817,70.91528511,HNX,#N/A
4980279,2020,338754.112,8922.002,2612.872,68.817,HNX,#N/A
4980317,2013,1123.670203,5756.130694,6.617945907,33.90119403,TSX,#N/A
4980317,2014,1203.635147,7192.853713,6.651794308,39.75073636,TSX,#N/A
4980317,2015,707.5723964,4009.2678,6.672742914,37.80929477,TSX,#N/A
4980317,2016,647.1409113,3780.145568,6.600771024,38.55709768,TSX,#N/A
4980317,2017,757.1208086,4882.378133,6.471869264,41.7345721,TSX,#N/A
4980317,2018,700.2823445,4608.729209,6.248252301,41.12127503,TSX,#N/A
4980317,2019,656.774858,3980.498506,6.161235537,37.3412419,TSX,#N/A
4980317,2020,62,2430.725,0.924,36.236,TSX,#N/A
4980317,2021,145.474,6295.368,0.885,38.286,TSX,#N/A
4980324,2005,76407.88111,8905.619384,506.3477873,59.01669572,IDX,#N/A
4980324,2006,67139.98707,10142.92648,367.346868,55.49557627,IDX,#N/A
4980324,2007,45641.92625,6292.17095,378.5341816,52.18451491,IDX,#N/A
4980324,2016,228518.337,27067.96229,435.6299075,51.60029634,IDX,#N/A
4980324,2017,151632.3773,17703.70553,478.3784328,55.85265536,IDX,#N/A
4980324,2018,112877.3472,15049.13084,412.7715996,55.0318905,IDX,#N/A
4980324,2019,118572.6673,16708.08879,354.645483,49.97313761,IDX,#N/A
4980324,2020,137081.273,15754.98,421.942,48.495,IDX,#N/A
4980340,2016,37960.45773,4496.410449,435.6299075,51.60029634,TSX,#N/A
4980340,2017,108242.1139,12637.7133,478.3784328,55.85265536,TSX,#N/A
4980340,2018,127030.9816,16936.13387,412.7715996,55.0318905,TSX,#N/A
4980340,2019,268293.173,21335.49,934.496,74.314,TSX,#N/A
4980340,2020,274173,27562,1861.404,187.123,TSX,#N/A
4980342,2004,46612587.08,7569873.59,392.6295465,63.76294946,NYSE,#N/A
4980342,2005,45997364.33,8278911.82,256.3355531,46.13697919,NYSE,#N/A
4980342,2006,53588823.17,8722000,291.798656,47.49251293,NYSE,#N/A
4980342,2007,55286013.49,8428966.97,294.9578444,44.96960029,NYSE,#N/A
4980342,2008,55820202.07,8487600.03,231.7710452,35.24136168,NYSE,#N/A
