entity_id,year,absolute_ghg_scope_1,absolute_ghg_scope_2,intensity_ghg_scope_1,intensity_ghg_scope_2,exchange,is_eu,country,biomass,coal,geothermal,hydroelectric,landfill_gas,liquid_nat_gas,nat_gas,nuclear,petroleum_oil,solar,wave_and_tidal,wind,green_tech_power,fossil_fuel_power,total_power,green_tech_rr,cp_avg_price,exchange,region
4057057,2011,3447028.281,1206920,230.4599253,80.69173513,NYSE,,United States,,,,,,,,,,,,,0,0,0,,13.17788462,NYSE,United States
4057057,2012,4110000.353,1260000,273.2713001,83.77659574,NYSE,,United States,,,,38850.59,,,13994.19,22342.83,,1017.4,,,62210.82,13994.19,76205.01,0.816361286,7.510384615,NYSE,United States
4057057,2013,4174078.748,1262066,267.6034595,80.91204025,NYSE,,United States,3239,,3693,1581,,,8715.32,,,3613,,4904,17030,8715.32,25745.32,0.661479446,4.551538462,NYSE,United States
4057057,2014,3774974.204,1204714,220.9138818,70.50062646,NYSE,,United States,3458,,3867,981,,,2350.96,,,6478,,5399,20183,2350.96,22533.96,0.895670357,5.990576923,NYSE,United States
4057057,2015,4894669.152,1592047,290.7781828,94.57892235,NYSE,,United States,3141,,3664,878,,,2641.34,,,8157,,5451,21291,2641.34,23932.34,0.889633024,7.695,NYSE,United States
4057057,2016,3949925.562,1243956,223.5890029,70.41522109,NYSE,,United States,2958,,3705,1800,,,4627.08,,,8598,,5419,22480,4627.08,27107.08,0.829303636,5.407169811,NYSE,United States
4057057,2017,4281594.882,650527,249.8742271,37.96480887,NYSE,,United States,,,2796,10900,,,5707,17951,,298,,,31945,5707,37652,0.848427706,5.86,NYSE,United States
4057057,2018,4115621.696,816018,245.5768063,48.69133003,NYSE,,United States,,,,7814,,,6317,18297,,310,,,26421,6317,32738,0.807043802,16.07634615,NYSE,United States
4057057,2019,4495572.358,2930616,262.4540243,171.0909984,NYSE,,United States,,,,11051,,,6307,16195,,283,,,27529,6307,33836,0.813600898,24.89442308,NYSE,United States
4057057,2020,3899490,1237881,211.137,67.025,NYSE,,United States,,,,6345,,,6377,16310,,277,,,22932,6377,29309,0.782421782,24.72403846,NYSE,United States
4057057,2021,4458776,833649,216.005,40.386,NYSE,,United States,,,,4395,,,6167,16474,,246,,,21115,6167,27282,0.773953522,,NYSE,United States
4057058,2004,33499339.93,3211.658351,5763.823112,0.552590907,NYSE,,United States,,,,,,,,,,,,,0,0,0,,,NYSE,United States
4057058,2005,33410368.38,4131.722302,5372.305577,0.664370848,NYSE,,United States,,,,,,,,,,,,,0,0,0,,21.43648649,NYSE,United States
4057058,2006,30890863.84,4240.411702,4477.585714,0.614641499,NYSE,,United States,,,,,,,,,,,,,0,0,0,,17.38942308,NYSE,United States
4057058,2007,31941374.6,3791.912361,4915.570114,0.583550687,NYSE,,United States,,,,,,,,,,,,,0,0,0,,1.519423077,NYSE,United States
4057058,2008,35734565.27,3475.65841,4442.387527,0.432080857,NYSE,,United States,,,,,,,,,,,,,0,0,0,,22.38673077,NYSE,United States
4057058,2009,30832297.42,3234.517608,4080.505217,0.428072738,NYSE,,United States,,,,,,,,,,,,,0,0,0,,13.37038462,NYSE,United States
4057058,2010,39415505.88,3870.91712,4625.690163,0.454279676,NYSE,,United States,,,,,,,,,,,,,0,0,0,,14.42566038,NYSE,United States
4057058,2011,68355540.13,7089.452049,5366.694967,0.556603409,NYSE,,United States,,,,,,,,,,,,,0,0,0,,13.17788462,NYSE,United States
4057058,2012,64629161.86,6749.566146,5260.395121,0.549370962,NYSE,,United States,,52909,,4245,24.34,,10449.72,15224,273.28,19.09,,298.58,19811.01,63632,83443.01,0.237419647,7.510384615,NYSE,United States
4057058,2013,57420746.45,6624.251028,4841.555083,0.558538128,NYSE,,United States,,55895,,4214,22.58,,9710.06,17018,308.94,25.85,,299.57,21580,65914,87494,0.246645484,4.551538462,NYSE,United States
4057058,2014,57436040.93,7779.007976,4994.877022,0.67649489,NYSE,,United States,,53872,,4593,,,12135.72,16903,449.28,31.77,,349.46,21877.23,66457,88334.23,0.247664241,5.990576923,NYSE,United States
4057058,2015,31264198.58,5632.259286,4076.698211,0.734418997,NYSE,,United States,,29609,,372,,,4644.24,,147.76,,,,372,34401,34773,0.010697955,7.695,NYSE,United States
4057058,2016,29225822.24,5663.411556,3887.963582,0.753413803,NYSE,,United States,,28029,,408,,,6145.96,,211.04,,,,408,34386,34794,0.01172616,5.407169811,NYSE,United States
4057058,2017,28590592.09,539891,3839.209359,72.49778434,NYSE,,United States,,28519,,337,,,4625,,,18,,,355,33144,33499,0.010597331,5.86,NYSE,United States
4057058,2018,29618424.24,328573,3804.55,42.206,NYSE,,United States,,28742,,344,,,6301,,,17,,,361,35043,35404,0.010196588,16.07634615,NYSE,United States
4057058,2019,26851640.16,581512,3456.254,74.85,NYSE,,United States,,25348,,357,,,6558,,,18,,,375,31906,32281,0.01161674,24.89442308,NYSE,United States
4057058,2020,25096484.38,583248,3299.13,76.673,NYSE,,United States,,24039,,367,,,5370,,,18,,,385,29409,29794,0.012922065,24.72403846,NYSE,United States
4057058,2021,26516109.16,548507.957,4585.182,94.848,NYSE,,United States,,25015,,352,,,5777,,,19,,,371,30792,31163,0.011905144,,NYSE,United States
4057436,2004,23920580.74,1364.849028,9684.804061,0.552590907,NYSE,,United States,,,,,,,,,,,,,0,0,0,,,NYSE,United States
4057436,2005,37405402.13,1361.8567,13812.92596,0.502901311,NYSE,,United States,,,,,,,,,,,,,0,0,0,,21.43648649,NYSE,United States
4057436,2006,71050119.4,2659.097839,12635.62478,0.472896637,NYSE,,United States,,,,,,,,,,,,,0,0,0,,17.38942308,NYSE,United States
4057436,2007,68000001.86,2663.2003,11354.14939,0.44468196,NYSE,,United States,,,,,,,,,,,,,0,0,0,,1.519423077,NYSE,United States
4057436,2008,68923924.92,2974.87687,10010.73652,0.432080857,NYSE,,United States,,,,,,,,,,,,,0,0,0,,22.38673077,NYSE,United States
4057436,2009,59494703.87,140000,6645.975015,15.63898031,NYSE,,United States,,,,,,,,,,,,,0,0,0,,13.37038462,NYSE,United States
4057436,2010,56999999.5,182000,6441.427517,20.56736523,NYSE,,United States,,,,,,,,,,,,,0,0,0,,14.42566038,NYSE,United States
4057436,2011,60000001.17,200000,6608.657397,22.02885756,NYSE,,United States,,,,,,,,,,,,,0,0,0,,13.17788462,NYSE,United States
4057436,2012,50089000.23,292000,5947.408593,34.67115137,NYSE,,United States,,38262,,,,,15747,8161,228,740,,1248,10149,54237,64386,0.157627435,7.510384615,NYSE,United States
4057436,2013,76720999.06,1237050,6792.474343,109.5219104,NYSE,,United States,,62771,,,,,23159,7883,1076,1719,,1462,11064,87006,98070,0.112817375,4.551538462,NYSE,United States
4057436,2014,106434494.9,254000,6707.492153,16.00705682,NYSE,,United States,,80398,,,,,29650,9110,874,2451,,6093,17654,110922,128576,0.137304007,5.990576923,NYSE,United States
4057436,2015,89490677.95,237007,6098.596151,16.15151445,NYSE,,United States,,65546,,,,,37103.54,8574,2017.46,2721,,7480,18775,104667,123442,0.152095721,7.695,NYSE,United States
4057436,2016,68916817.73,308450.755,5579.862,24.974,NYSE,,United States,,49234,,,,,34243,9559,1794,2916,,8203,20678,85271,105949,0.195169374,5.407169811,NYSE,United States
4057436,2017,51287592.21,229004.437,4825.251,21.545,NYSE,,United States,,37029,,,,,19577,9509,672,2988,,7693,20190,57278,77468,0.260623741,5.86,NYSE,United States
4057436,2018,111752185.8,189000,11790.693,19.941,NYSE,,United States,,32746,,,,,16212,9018,544,654.5,,128.5,9801,49502,59303,0.165269885,16.07634615,NYSE,United States
4057436,2019,95015636.53,187000,9674.751,19.041,NYSE,,United States,,26420,,,,,18034,9695,209,12,,,9707,44663,54370,0.178535957,24.89442308,NYSE,United States
4057436,2020,59241394.99,241460,6515.055,26.554,NYSE,,United States,,17589,,,,,17063,9678,322,6,,,9684,34974,44658,0.216848045,24.72403846,NYSE,United States
4057436,2021,36557416,176859,1354.53,6.553,NYSE,,United States,,24650,,,,,18306,9198,201,8,,,9206,43157,52363,0.175811164,,NYSE,United States
4065378,2004,131713532.3,42376.6762,2823.095756,0.908284917,TSE,,Japan,,,,,,,,,,,,,0,0,0,,,TSE,Japan
4065378,2005,110226856.3,38650.95488,2335.916993,0.819087338,TSE,,Japan,,,,,,,,,,,,,0,0,0,,21.43648649,TSE,Japan
4065378,2006,108180129.4,81752.461,2428.729021,1.835407072,TSE,,Japan,,,,,,,,,,,,,0,0,0,,17.38942308,TSE,Japan
4065378,2007,98464194.05,50164.75166,2190.107638,1.115798558,TSE,,Japan,,,,,,,,,,,,,0,0,0,,1.519423077,TSE,Japan
4065378,2008,127493510.3,129826.4112,2322.143197,2.364634221,TSE,,Japan,,,,,,,,,,,,,0,0,0,,22.38673077,TSE,Japan
4065378,2009,121766356.3,74319.65729,2042.752228,1.24678647,TSE,,Japan,,,,,,,,,,,,,0,0,0,,13.37038462,TSE,Japan
4065378,2010,108461746.8,70853.10647,2007.962988,1.31171053,TSE,,Japan,,,,,,,,,,,,,0,0,0,,14.42566038,TSE,Japan
4065378,2011,75863743.39,76114.38533,1210.158254,1.214156427,TSE,,Japan,,,,,,,,,,,,,0,0,0,,13.17788462,TSE,Japan
4065378,2012,94613680.97,127190.1615,1396.563123,1.877414421,TSE,,Japan,,18982.93,,10800,,,126915.3,28100,70797.54,,,,38900,216695.77,255595.77,0.152193442,7.510384615,TSE,Japan
4065378,2013,102440213.4,112031.7653,1421.131871,1.554193485,TSE,,Japan,,19941.57,18.86,10800,,136449.03,42018.26,,31471.13,,,31.14,10850,229879.99,240729.99,0.045071244,4.551538462,TSE,Japan
4065378,2014,106964162.8,111765.7685,1615.756501,1.688287576,TSE,,Japan,,27735.64,16.92,10560,,132205.38,42138.43,,23510.56,,,33.08,10610,225590.01,236200.01,0.044919558,5.990576923,TSE,Japan
4065378,2015,97221598.67,95132.38718,1570.081844,1.536342087,TSE,,Japan,,24558.14,16.65,10530,,122186.87,33677.59,,31367.4,,,33.35,10580,211790,222370,0.04757836,7.695,TSE,Japan
4065378,2016,91459404.08,68058.07155,1809.385068,1.346425331,TSE,,Japan,,23745.2,23.69,10860,,117355.32,32957,,24122.48,,,46.31,10930,198180,209110,0.052269141,5.407169811,TSE,Japan
4065378,2017,89084185.43,3800064.24,1853.936,79.083,TSE,,Japan,,23254.88,10.25,7821.93,,,158447.72,,8573.78,32.88,,24.46,7889.52,190276.38,198165.9,0.039812702,5.86,TSE,Japan
4065378,2018,84402172.03,3400000,1598.861244,64.40744471,TSE,,Japan,,24100,10,12200,,,156400,,3900,30,,40,12280,184400,196680,0.062436445,16.07634615,TSE,Japan
4065378,2019,95967241.74,3320475.5,1678.708,58.083,TSE,,Japan,,17641.25,,11070,,,161252.07,,716.68,30,,40,11140,179610,190750,0.058401048,24.89442308,TSE,Japan
4065378,2020,191807.025,6050065.32,3.342,105.408,TSE,,Japan,,,,10743,,,,,160,31,,32,10806,160,10966,0.985409447,24.72403846,TSE,Japan
4065378,2021,190211.647,5210000,3.437,94.15,TSE,,Japan,,,,12490,,,,,160,29,,26,12545,160,12705,0.987406533,,TSE,Japan
4065816,2016,98568.00532,728.084173,180.2973225,1.331787394,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,5.407169811,NASDAQGS,United States
4065816,2017,141316.1177,952.6319173,177.0756623,1.19369206,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,5.86,NASDAQGS,United States
4065816,2018,167614.7139,1023.800718,167.3775399,1.022352046,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,16.07634615,NASDAQGS,United States
4065816,2019,134982.1354,792.1934986,166.4485722,0.976866134,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,24.89442308,NASDAQGS,United States
4065816,2020,93712.455,562.246,168.885,1.013,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,24.72403846,NASDAQGS,United States
4065816,2021,65225.316,449.811,165.763,1.143,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,,NASDAQGS,United States
4072145,2018,124370130.4,9579.820305,6085.537523,0.468748853,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,16.07634615,NASDAQGS,United States
4072145,2019,104577375.7,8055.187869,5526.177113,0.425659896,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,24.89442308,NASDAQGS,United States
4072145,2020,94400008.25,7271.196,5362.723,0.413,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,24.72403846,NASDAQGS,United States
4072145,2021,11387377.59,8575.393,579.54,0.436,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,,NASDAQGS,United States
4072693,2013,9758504.942,163199,4924.931208,82.36342073,TSX,,Canada,167,7098,,1214.5,,,3685.9,,1417.5,,,739.9,2121.4,12201.4,14322.8,0.148113497,4.551538462,TSX,Canada
4072693,2014,10713575.26,115484,3981.501546,42.91748676,TSX,,Canada,319.8,6609,,1129.6,,,7691.7,,1584.5,,,258,1707.4,15885.2,17592.6,0.09705217,5.990576923,TSX,Canada
4072693,2015,10645214.63,129122,4882.634814,59.22431762,TSX,,Canada,272.3,6364,,1040.4,,,7782.3,,1668.4,,,259,1571.7,15814.7,17386.4,0.090398242,7.695,TSX,Canada
4072693,2016,23426136.05,5582,7260.934755,1.730141826,TSX,,Canada,333.9,8231.56,,2173.73,,,8817.14,,1586.44,9,28.45,113.79,2658.87,18635.14,21294.01,0.124864692,5.407169811,TSX,Canada
4072693,2017,21588171.27,19482,4348.421074,3.924183217,TSX,,Canada,249.36,6483.67,,1003.5,,,19641.64,,1538.27,59,29.5,118,1459.36,27663.58,29122.94,0.050110325,5.86,TSX,Canada
4072693,2018,21063975.83,410,4183.939622,0.081438341,TSX,,Canada,309.4,6388.59,,1067.84,,,23162.6,,1476.7,136,31.63,126.53,1671.4,31027.89,32699.29,0.05111426,16.07634615,TSX,Canada
4072693,2019,16237768.42,531.007,3526.809,0.115,TSX,,Canada,123,7095,,1053,,,18883,,1387,775,,256,2207,27365,29572,0.074631408,24.89442308,TSX,Canada
4072693,2020,15545254,524,3786.261,0.128,TSX,,Canada,106,6173,,766,,,18395,,1287,1137,,253,2262,25855,28117,0.08044955,24.72403846,TSX,Canada
4072853,2004,76501487.25,228615.6751,1760.248237,5.260294321,BIT,TRUE,Italy,,,,,,,,,,,,,0,0,0,,,BIT,Italy
4072853,2005,69687968.78,59269.5269,1734.597755,1.475273136,BIT,TRUE,Italy,200,38301,5012,27783,,,38884.04,,14237.96,3.95,,1265.05,34264,91423,125687,0.272613715,21.43648649,BIT,Italy
4072853,2006,65785041.63,56647.24344,1295.379511,1.115446257,BIT,TRUE,Italy,156.39,37355.04,5195,30486,,,32744.71,10692,13552.86,4.26,,1239.74,47773.39,83652.61,131426,0.363500297,17.38942308,BIT,Italy
4072853,2007,63237934.37,63225.52717,991.8740897,0.991679485,BIT,TRUE,Italy,13.87,40661.72,5233,27983,,,32902.79,4052,7030.62,5,,728,38014.87,80595.13,118610,0.320503077,1.519423077,BIT,Italy
4072853,2008,111022894.5,96802.8402,1302.86195,1.135988552,BIT,TRUE,Italy,239.13,111100,5240,64300,,,33420.27,32900,1340.6,,,4600,107279.13,145860.87,253140,0.423793671,22.38673077,BIT,Italy
4072853,2009,122265382.4,86607.3894,1330.791061,0.94267353,BIT,TRUE,Italy,,,,,,,,,,,,,0,0,0,,13.37038462,BIT,Italy
4072853,2010,116404744.1,244996,1222.732263,2.573473409,BIT,TRUE,Italy,,,,,,,,,,,,,0,0,0,,14.42566038,BIT,Italy
4072853,2011,123540191.5,331641,1117.1798,2.999045262,BIT,TRUE,Italy,,,,,,,,,,,,,0,0,0,,13.17788462,BIT,Italy
4072853,2012,127801266.7,1140337,1172.08738,10.4582266,BIT,TRUE,Italy,,77030.06,5492,68675,,,50554.99,72201.04,11829.9,,,9138,155506.04,139414.95,294920.99,0.52728034,7.510384615,BIT,Italy
4072853,2013,115543335.2,824540,1126.492486,8.038872276,BIT,TRUE,Italy,546,82388,5581,74344,,,40766,40591,29312,304,,12314,133680,152466,286146,0.4671741,4.551538462,BIT,Italy
4072853,2014,115507001.6,635830,1187.542828,6.537052695,BIT,TRUE,Italy,166,81991,5954,74315,,,63152.99,39182,3896,390,,14054,134061,149039.99,283100.99,0.473544794,5.990576923,BIT,Italy
4072853,2015,121438027.8,653912,1498.578347,8.06945223,BIT,TRUE,Italy,241,85677,6205,65939,,,66134.27,39837,3089.7,685,,16204,129111,154900.97,284011.97,0.454597037,7.695,BIT,Italy
4072853,2016,106694736.4,439000,1405.912943,5.784688194,BIT,TRUE,Italy,226,72342,6194,60031,,,67442.17,33444,2609.8,1229,,18294,119418,142393.97,261811.97,0.456121238,5.407169811,BIT,Italy
4072853,2017,108787170.4,382790,1246.807191,4.387147151,BIT,TRUE,Italy,108,70497,5820,55363,,,68880.05,26448,2355.95,2577,,17827,108143,141733,249876,0.432786662,5.86,BIT,Italy
4072853,2018,95801488.22,1089612.375,1109.943612,12.6241076,BIT,TRUE,Italy,108,64366,5881,65893,,,61063.99,24067,1902.01,4897,,22161,123007,127332,250339,0.491361714,16.07634615,BIT,Italy
4072853,2019,69981891.32,5365386,808.0132078,61.94892238,BIT,TRUE,Italy,21,37591,6149,62580,,,57241,26279,8626,3974,,26668,125671,103458,229129,0.548472694,24.89442308,BIT,Italy
4072853,2020,45254999,4990685,620.349,68.412,BIT,TRUE,Italy,1,13155,6167,62437,,,55258,25839,7496,5763,,30992,131199,75909,207108,0.633481082,24.72403846,BIT,Italy
4072853,2021,51570264.63,4303184,518.508,43.266,BIT,TRUE,Italy,40,13858,6086,57001,,,67016,25504,7411,7899,,37791,134321,88285,222606,0.603402424,,BIT,Italy
4072883,2005,2741194.452,1113.656583,5391.064275,2.190210991,NASDAQGS,,United States,,,,,,,,,,,,,0,0,0,,21.43648649,NASDAQGS,United States
4072883,2013,2385625.982,829.4904353,4037.334863,1.403795347,NASDAQGS,,United States,,1820.51,,,,,195.17,,3.37,,,97.59,97.59,2019.05,2116.64,0.046106093,4.551538462,NASDAQGS,United States
4072883,2014,1754776.92,1142.133372,2830.925052,1.842566961,NASDAQGS,,United States,,1609.17,,,,,107.73,,3.37,,,104.36,104.36,1720.27,1824.63,0.057195157,5.990576923,NASDAQGS,United States
4072883,2015,1833259.62,774.1694248,3250.229806,1.372543481,NASDAQGS,,United States,,1608.25,,,,,305.53,,3.36,,,100.73,100.73,1917.14,2017.87,0.049918974,7.695,NASDAQGS,United States
4072883,2016,2400333.762,746.3383249,4406.303372,1.370056585,NASDAQGS,,United States,,1690.2,,,,,652.23,,3.51,,,98.19,98.19,2345.94,2444.13,0.040173804,5.407169811,NASDAQGS,United States
4072883,2017,2445409.422,874.8506632,4342.762248,1.55363286,NASDAQGS,,United States,,1767.71,,,,,379.04,,,,,415.93,415.93,2146.75,2562.68,0.162302746,5.86,NASDAQGS,United States
4072883,2018,2113900.466,896.3621325,3776.305809,1.601275738,NASDAQGS,,United States,,1815.21,,,,,478.97,,,,,364.43,364.43,2294.18,2658.61,0.137075389,16.07634615,NASDAQGS,United States
4072883,2019,2060816.73,826.2226451,3622.744579,1.45243076,NASDAQGS,,United States,,1751.22,,,,,501.09,,0.7,,,470.72,470.72,2253.01,2723.73,0.172821829,24.89442308,NASDAQGS,United States
4072883,2020,1972818.049,714.806,3761.094,1.363,NASDAQGS,,United States,,1566.2,,,,,502.39,,0.47,,,485.97,485.97,2069.06,2555.03,0.190201289,24.72403846,NASDAQGS,United States
4082871,2004,199475.5464,8597.257686,209.0057925,9.008004683,TSX,,Canada,,,,,,,,,,,,,0,0,0,,,TSX,Canada
4082871,2005,237964.15,9393.577812,192.9037606,7.614829734,TSX,,Canada,,,,,,,,,,,,,0,0,0,,21.43648649,TSX,Canada
4082871,2006,213857.0563,9241.424174,170.2239304,7.355901986,TSX,,Canada,,,,,,,,,,,,,0,0,0,,17.38942308,TSX,Canada
4082871,2007,495264.0996,16031.1684,180.7592583,5.850983572,TSX,,Canada,,,,,,,,,,,,,0,0,0,,1.519423077,TSX,Canada
4082871,2008,553951.0351,16765.46177,173.0129145,5.236277613,TSX,,Canada,,,,,,,,,,,,,0,0,0,,22.38673077,TSX,Canada
4082871,2009,613927.5064,18979.98316,176.9615817,5.470886718,TSX,,Canada,,,,,,,,,,,,,0,0,0,,13.37038462,TSX,Canada
4082871,2010,639855.2567,18893.73798,179.8762823,5.311412717,TSX,,Canada,,,,,,,,,,,,,0,0,0,,14.42566038,TSX,Canada
4082871,2011,663670.4482,19186.13352,175.2404985,5.066049891,TSX,,Canada,,,,,,,,,,,,,0,0,0,,13.17788462,TSX,Canada
4082871,2012,6296394.234,18834.2316,1722.549366,5.152614735,TSX,,Canada,,,,,,,,,,,,,0,0,0,,7.510384615,TSX,Canada
4082871,2013,6932153.706,6564.691725,1764.96494,1.671407073,TSX,,Canada,,,,,,,,,,,,,0,0,0,,4.551538462,TSX,Canada
4082871,2014,18717830.71,4714.179697,3827.625295,0.96400666,TSX,,Canada,,,,,,,,,,,,,0,0,0,,5.990576923,TSX,Canada
4082871,2015,17645515.16,15907.31132,3355.915639,3.025335013,TSX,,Canada,,,,,,,,,0,,,,0,0,0,,7.695,TSX,Canada
4082871,2016,18402008.74,6351.964649,3565.548236,1.230748049,TSX,,Canada,,9249,,2620,,,4087,,920,82,,,2702,14256,16958,0.159334827,5.407169811,TSX,Canada
4082871,2017,10372999.33,175000,1622.328593,27.36985657,TSX,,Canada,,7565,,2882,,,3897,,892,109,,,2991,12354,15345,0.194916911,5.86,TSX,Canada
4082871,2018,11137003.68,222000,1720.148939,34.28867185,TSX,,Canada,,7241,,2930,,,7572,,900,108,,,3038,15713,18751,0.162018026,16.07634615,TSX,Canada
4082871,2019,12308000.28,233000,1859.995742,35.21116331,TSX,,Canada,,7070,,2186,,,8660,,946,102,,,2288,16676,18964,0.120649652,24.89442308,TSX,Canada
4082871,2020,10418000,136000,1563.647,20.412,TSX,,Canada,,5820,,2288,,,8590,,884,112,,,2400,15294,17694,0.1356392,24.72403846,TSX,Canada
4082871,2021,9742000,158000,1292.997,20.97,TSX,,Canada,,5341,,2239,,,8324,,942,101,,573,2913,14607,17520,0.166267123,,TSX,Canada
4093924,2004,10537877.77,5204.234043,1118.922667,0.552590907,LSE,TRUE,United Kingdom,,,,,,,,,,,,,0,0,0,,,LSE,United Kingdom
4093924,2005,23745437.05,25983.48,1692.533316,1.852057112,LSE,TRUE,United Kingdom,,,,,,,,,,,,,0,0,0,,21.43648649,LSE,United Kingdom
4093924,2006,25354029.56,8321.73079,1440.786253,0.472896637,LSE,TRUE,United Kingdom,,,,,,,,,,,,,0,0,0,,17.38942308,LSE,United Kingdom
4093924,2007,25897906.27,22195.43241,1108.625214,0.95013148,LSE,TRUE,United Kingdom,,,,,,,,,,,,,0,0,0,,1.519423077,LSE,United Kingdom
4093924,2008,23102125.71,13079.29493,763.1899364,0.432080857,LSE,TRUE,United Kingdom,,,,,,,,,,,,,0,0,0,,22.38673077,LSE,United Kingdom
4093924,2009,19643344.42,86081,539.0336152,2.362151355,LSE,TRUE,United Kingdom,,,,,,,,,,,,,0,0,0,,13.37038462,LSE,United Kingdom
4093924,2010,21820365.1,79420.32575,635.130845,2.31170736,LSE,TRUE,United Kingdom,,,,,,,,,,,,,0,0,0,,14.42566038,LSE,United Kingdom
4093924,2011,24517023.26,1602129,556.5492121,36.36916371,LSE,TRUE,United Kingdom,,,,,,,,,,,,,0,0,0,,13.17788462,LSE,United Kingdom
4093924,2012,24791471.85,24791474,489.884514,489.8845564,LSE,TRUE,United Kingdom,156,16800,,4262,,,21600,,,,,3199,7617,38400,46017,0.165525784,7.510384615,LSE,United Kingdom
4093924,2013,24560107.57,1364652,549.3037068,30.52138107,LSE,TRUE,United Kingdom,168,20627,,2836,,,4273.41,,92.12,,,4281,7285,24992.53,32277.53,0.225698807,4.551538462,LSE,United Kingdom
4093924,2014,20721945.06,1162936,426.7708029,23.95079849,LSE,TRUE,United Kingdom,67,16576,,3753,,,9890,,221,,,5367,9187,26687,35874,0.256090762,5.990576923,LSE,United Kingdom
4093924,2015,13078819.87,1244185,256.6301004,24.41315995,LSE,TRUE,United Kingdom,63,9143,,3916,,,9753.07,,34.93,,,4677,8656,18931,27587,0.313770979,7.695,LSE,United Kingdom
4093924,2016,11020861.81,1138417,254.2376116,26.26186809,LSE,TRUE,United Kingdom,75,6141,,4326,,,11751.17,,188.83,,,5294,9695,18081,27776,0.349042339,5.407169811,LSE,United Kingdom
4093924,2017,8003999.032,1034000,220.1095053,28.43493953,LSE,TRUE,United Kingdom,92,901,,3334,,,17164.09,,275.91,,,4529,7955,18341,26296,0.302517493,5.86,LSE,United Kingdom
4093924,2018,10172821.44,832621.871,245.907,20.127,LSE,TRUE,United Kingdom,90,1462,,3430,,,21743,,149,,,5908,9428,23354,32782,0.287596852,16.07634615,LSE,United Kingdom
4093924,2019,8784799.978,449216.192,913.001,46.687,LSE,TRUE,United Kingdom,18,579,,3543,,,20013,,170,,,6168,9729,20762,30491,0.319077761,24.89442308,LSE,United Kingdom
4093924,2020,8260000,646002,955.705,74.744,LSE,TRUE,United Kingdom,58,1946,,3870,,,15155,,238,,,6284,10212,17339,27551,0.370658052,24.72403846,LSE,United Kingdom
4093924,2021,7101377.915,535812,796.885,60.126,LSE,TRUE,United Kingdom,71,,,3720,,,17374,,420,,,5858,9649,17794,27443,0.351601501,,LSE,United Kingdom
4094125,2004,2648999.592,20414.51977,1079.774341,8.321282755,ASX,,Australia,,,,,,,,,,,,,0,0,0,,,ASX,Australia
4094125,2005,3599996.92,22686.80386,971.6590876,6.123293889,ASX,,Australia,,,,,,,,,,,,,0,0,0,,21.43648649,ASX,Australia
4094125,2006,4697067.016,22903.63492,1075.235843,5.243018487,ASX,,Australia,,,1820,3065,,,8269,,,,,,4885,8269,13154,0.371369925,17.38942308,ASX,Australia
4094125,2007,4356035.871,23524.35162,794.2092992,4.289050726,ASX,,Australia,,,1968,3639,,,7033,,,,,,5607,7033,12640,0.443591772,1.519423077,ASX,Australia
4094125,2008,3303998.864,28379.50936,417.2468728,3.58391816,ASX,,Australia,,,2180,3504,,,6901,,,,,,5684,6901,12585,0.451648788,22.38673077,ASX,Australia
4094125,2009,3191998.515,36553,490.9592596,5.62219366,ASX,,Australia,,,2311,3543,,,5764,,,,,,5854,5764,11618,0.5038733,13.37038462,ASX,Australia
4094125,2010,4428027.175,100487.7686,526.3106155,11.94386964,ASX,,Australia,,,2277,3760,,,6457.31,,,,,48.69,6085.69,6457.31,12543,0.48518616,14.42566038,ASX,Australia
4094125,2011,10804761.43,58301,1059.524076,5.717045544,ASX,,Australia,,5163.99,2275,4313.98,,,8010.29,,,,,56.75,6645.73,13174.28,19820.01,0.335304069,13.17788462,ASX,Australia
4094125,2012,2602960.086,47459,195.169379,3.558465458,ASX,,Australia,,,2370,2895,,,5388,,,,,,5265,5388,10653,0.494226978,7.510384615,ASX,Australia
4094125,2013,15101157.05,201675,1006.862395,13.44658377,ASX,,Australia,,10739,2249,3650,,,8844,,,,,96,5995,19583,25578,0.234381109,4.551538462,ASX,Australia
4094125,2014,16733499,130000,1255.580466,9.754413021,ASX,,Australia,,11386,2332,4062,,,8566,,,,,104,6498,19952,26450,0.245671078,5.990576923,ASX,Australia
4094125,2015,16921182.62,407317,1758.968371,42.34087748,ASX,,Australia,,13320,,9,,,6524,,,,,88,97,19844,19941,0.00486435,7.695,ASX,Australia
4094125,2016,16987568.33,1271754,1957.926509,146.577828,ASX,,Australia,,13546,,148,,,6278,,,,,97,245,19824,20069,0.012207883,5.407169811,ASX,Australia
4094125,2017,17293008,1826061,1681.943,177.605,ASX,,Australia,,13882,,117,,,6292,,,,,4,121,20174,20295,0.00596206,5.86,ASX,Australia
